gen alive: 1, params: (19.95085182003774, 3.1402909077894643, 1.72327859319064, 11.680220161057457, 514.8634938530499), id: 127
gen alive: 1, params: (19.921256465769886, 12.551522111780164, 1.6167707481724356, 10.55570498025503, 192.72498045748932), id: 106
gen alive: 1, params: (19.917951745223192, 6.825945976088713, 1.7564693102817834, 13.010526133132807, 668.1223251850918), id: 85
gen alive: 1, params: (19.899264073423826, 16.798901245492274, 1.3171769202041717, 3.003299812062891, 792.4420549017497), id: 73
gen alive: 1, params: (19.750494410457833, 15.141206314614802, 1.4938454660264244, 1.470005833670248, 810.7391840521376), id: 114
gen alive: 1, params: (19.638914138840697, 17.36984800494218, 1.7019164618706901, 9.99626027207831, 423.4221962979387), id: 133
gen alive: 1, params: (19.303731225809152, 11.754999953467907, 2.3958708227166188, 4.374039524599036, 111.66124492831169), id: 37
gen alive: 1, params: (19.210968728459356, 10.907133023443105, 2.6248039366846605, 15.522813601658079, 292.26357664964144), id: 120
gen alive: 1, params: (19.003303870012164, 10.565696053190146, 2.9968765461065665, 1.254807287993846, 897.1819998304334), id: 87
gen alive: 1, params: (18.975129784794262, 2.4956700927905633, 1.2863146691455467, 13.536929876327408, 870.896145835839), id: 134
gen alive: 1, params: (18.80605645438362, 2.419438200884196, 1.4165580768368846, 15.81407458155513, 131.65165873201985), id: 34
gen alive: 1, params: (18.774805463783782, 12.648710946375951, 2.7262300790241776, 1.9741768200335654, 719.4270551807425), id: 126
gen alive: 1, params: (18.6842797077184, 16.346841867168934, 2.912928973891778, 8.841063188825753, 162.71125957971287), id: 70
gen alive: 1, params: (18.619516363710154, 17.492275276749822, 2.9177862205508722, 16.062448079116244, 203.79184821109607), id: 111
gen alive: 1, params: (18.29809723201376, 19.019081926087303, 1.7609182567920802, 2.818604229676539, 648.2344668181751), id: 144
gen alive: 1, params: (18.249788893312292, 19.75919240076319, 1.734351161386239, 14.277939013298827, 675.4821729947938), id: 76
gen alive: 1, params: (18.10206630225635, 5.326566290480078, 1.0034206237064527, 9.061447085879735, 127.86075987606763), id: 4
gen alive: 1, params: (18.033917317187058, 1.1872370144970208, 2.2285061131559, 17.36221723169262, 103.06974453855292), id: 117
gen alive: 1, params: (17.873868349139283, 2.155881194226392, 2.029129181553195, 5.2735980404036855, 659.939724772863), id: 5
